,Unnamed: 0,twitterid,Date,User,Tweet,source,likes,replycount,retweets
2291,291,1.24E+18,16-03-2020,melfumeros,gen z explaining the coronavirus pandemic to their children: https://t.co/SEMsYZgRk8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20476,33,4381
2292,292,1.24E+18,16-03-2020,willchamberlain,"@maggieNYT @Yamiche None of the reporters even bothered to ask substantive questions about the administration's coronavirus response

The American people learn a lot more from the CEO speeches than we do from some snarky Jim Acosta question","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",684,84,101
2293,293,1.24E+18,16-03-2020,ShowtimeTate,"A sincere THANK YOU 🙏🏽 to all of our nurses, doctors, pharmacists, pediatricians, EMTs, you name it... Everyone on the front lines putting their own lives at risk to help the greater good of the community and getting this pandemic under control. #NationalDoctorsDay 1/2 https://t.co/6ofwsTG5nz","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2111,44,188
2294,294,1.24E+18,16-03-2020,GregAbbott_TX,"Texas Dept. of Public Safety is on the Louisiana-Texas border today enforcing my Executive Order requiring self-quarantine for anyone who travels to Texas from Louisiana. 

We want to prevent the #coronavirus from being imported into Texas. 

#COVID19 #txlege https://t.co/aMrH46g0NZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4413,504,992
2295,295,1.24E+18,16-03-2020,RexChapman,"Rex Chapman COVID-19 Relief Fund update:

We’ve given a grant to Harrison Memorial Hospital. They are helping people where the first cases of Covid 19 showed in KY. 

Heroes.🌎❤️🦠👏 https://t.co/nR9kLuuxNT","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",768,34,83
2296,296,1.24E+18,16-03-2020,CNN,"Ford plans to make as many as 50,000 simple ventilators for coronavirus patients within 100 days and plans to continue producing 30,000 per month after that, the company has announced https://t.co/EjLB0790oi","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",792,49,230
2297,297,1.24E+18,16-03-2020,olusogaowoeye,"When the #COVID19 crisis was still in Wuhan, the FG released 650m to prepare for its arrival. The silly opposition on these app who called the virus a hoax and the money allocated to it a scam are the one asking Buhari to lead from the front now. You are all clowns😎","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",554,31,225
2298,298,1.24E+18,15-03-2020,Public_Citizen,"Jim Acosta reads Trump's coronavirus-downplaying quotes verbatim.

Trump lashes out: ""It's people like you and CNN that say things like that.""

Again, these are TRUMP QUOTES. https://t.co/UUDnLT0muS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1639,120,777
2299,299,1.24E+18,15-03-2020,DaveKerpen,"We can all use some good news. So here goes- My dad @KerpenPeter is 74, has emphysema &amp; COPD. Was discharged from Montefiore Hospital after going to the ER last week with a fever and difficulty breathing and subsequently testing positive for COVID19. He beat it! The man is an ox! https://t.co/6ylmiiJFxu","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4729,429,701
2300,300,1.24E+18,15-03-2020,ClementYChow,"I am recovering from COVID19. I will try to donate my plasma to help other patients. If you are recovering from COVID19 and have a positive test, please register to donate.  https://t.co/cjXjQdrDKE","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",881,11,300
2301,301,1.24E+18,15-03-2020,BerylFruitloop,"Hello friends!! 😺
It's late and mum has to work early tomorrow but we realised we hadn't done our #MondayCheerUp !!! 😻
So I'm snuggled up saying stay well, stay calm, stay happy and keep smiling! 😻

#COVID19 #CatsOfTwitter #mondaythoughts https://t.co/lC8a6W6CSx","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",828,27,79
2302,302,1.24E+18,15-03-2020,BernieSanders,"We must move forward on a fourth coronavirus stimulus package.

This bill must protect workers, not hand out more corporate welfare. 

It must provide a full paycheck for laid off workers for the duration of the crisis, and guarantee health care for all.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",24399,932,4930
2303,303,1.24E+18,15-03-2020,aMrazing,I just wanna sleep and when I wake up the pandemic is over and the coronavirus is no longer a threat because I’m tired and anxious 24/7 lately.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1210,21,1736
2304,304,1.24E+18,15-03-2020,PoliticusSarah,The My Pillow guy isn't making hospital grade N95 masks. The kind that hospitals and first responders need. Trump let his donor cut a commercial  during the coronavirus briefing.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",974,84,471
2305,305,1.24E+18,15-03-2020,oliverdarcy,"CNN's @Acosta reads Trump his previous statements downplaying the coronavirus and asks what he would tell Americans upset over his handling of the crisis.

Trump in return attacks CNN, and says the question is ""nasty"" and ""snarky."" https://t.co/xl6u4V3u67","<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",4168,1084,1562
2306,306,1.24E+18,15-03-2020,JhonenV,"Speaking of ZIM, I haven’t forgotten about the FLORPUS Netflix party. Thought it might be a cool opportunity to raise money for a coronavirus relief. I don’t have any experience managing that sorta thing though so it’s slowed down a bit. Twitch streams and charity, etc.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1227,30,88
2307,307,1.24E+18,15-03-2020,drewphilips_,Josiah predicted this pandemic social distancing shit with this one...  https://t.co/K04fk0XdPZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1280,17,116
2308,308,1.24E+18,15-03-2020,QueenMab87,"“No one had heard of #COVID19 a month ago”

@JoeBiden wrote an oped 2 months ago
@ewarren mentioned it in a pandemic plan 2 months ago 
@KamalaHarris was writing letters to Trump almost 2 months ago","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",541,13,243
2309,309,1.24E+18,15-03-2020,funder,CNN’s Jim Acosta just called out Trump for lying about coronavirus. Trump replied by having a tantrum. Trump says he could “cause panic much more than even you. I could make you look like a minor league player.” Americans are dying. And Trump’s being a toddler. #StopAiringTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36673,1255,11503
2310,310,1.24E+18,15-03-2020,MichaelChavis11,So I’m working out outside today and while I was jump roping one of my neighbors decided to walk (slowly) to her mailbox completely naked while her husband was filming. I don’t know what that means exactly but what a journey this Coronavirus has taken us on.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9633,277,764
2311,311,1.24E+18,15-03-2020,atrupar,".@Acosta: What do you say to those who are upset you spent weeks downplaying the coronavirus?

TRUMP: ""If you look at those individual statements, they're all true. 'Stay calm, it will go away' ... it will go away ... [that's] why people just don't want to listen to CNN anymore"" https://t.co/YhAjMMW6Sg","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2028,323,524
2312,312,1.24E+18,14-03-2020,DrRJKavanagh,"BREAKING: 304 people have now tested positive for COVID-19 on Rikers Island: 167 incarcerated people and 137 correctional staff. 

This is up from 253 yesterday.

What's it gonna take @NYCMayor and @NYGovCuomo?

https://t.co/t9NSIy9W8y","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",929,27,833
2313,313,1.24E+18,14-03-2020,JuddLegum,We are in the middle of a pandemic and thousands of people have already died and there still aren't enough tests and most of Americans are under orders to stay at home and Trump is holding press conferences with the Mr Pillow guy,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2319,168,511
2314,314,1.24E+18,14-03-2020,ThePlumLineGS,"This is just harrowing.

@ChrisMurphyCT tells me that for *weeks,* senators were privately and insistently ""ringing alarm bells"" to administration officials about coronavirus, and were never taken seriously.

""There is no national strategy,"" Murphy says:

https://t.co/r3JHqgDVHK","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",6665,189,3445
2315,315,1.24E+18,14-03-2020,SydneyLWatson,"I've tried not to comment too much on how governments are dealing with coronavirus.

But reading that people in DC could be fined $5,000 and spend 90 days in prison for violating the stay-at-home order is officially too much for me.

I'm not okay with this level of control.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1854,185,237
2316,316,1.24E+18,14-03-2020,KimKardashian,"With this restock, SKIMS will be able to help bring relief to those affected by COVID-19 by committing to donate $1M to families in need.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9067,406,417
2317,317,1.24E+18,14-03-2020,briantylercohen,"The same OAN reporter who said COVID was made in a North Carolina lab just used her time to attack abortion:

""2,405 Americans have died from coronavirus in the last 60 days. Meanwhile, you have 2,369 children who are killed by their mothers through elective abortions each day."" https://t.co/A3inpvo5SJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",515,241,146
2318,318,1.24E+18,14-03-2020,AnthonyMKreis,"The president is accusing doctors, nurses, and other medical staff of stealing PPE as they're combating a pandemic-- and many of them suffering and dying from the virus. What a pathetic, sad, weak man.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",953,23,228
2319,319,1.24E+18,14-03-2020,Yamiche,"President Trump, answering a question from @Acosta, just defended saying a month ago that a “miracle” would take away the coronavirus and make cases go to zero.  He said he wanted Americans to remain “calm.”

Trump added: I could cause panic. But I don’t want to do that.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13778,1991,3194
2320,320,1.24E+18,14-03-2020,sjredmond,"Mr. President, Mr. President. Can you explain why the richest country on earth is staring down the barrel of having 25x the deaths from #COVID-19 that China had while having one fifth the pop., especially when the US had 8 weeks advance warning?
#TrumpPressConf 
#StopAiringTrump","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",827,59,356
2321,321,1.24E+18,14-03-2020,USNavy,"Go to the NavyLive blog and get all the latest updates from Los Angeles and New York City as #USNSMercy and #USNSComfort provide medical support to Americans in regions significantly affected by the #COVID19.

UPDATES ⬇️ 
https://t.co/t6VN2fNAaL https://t.co/GagWhdxGZk","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",912,26,259
2322,322,1.24E+18,14-03-2020,CarBombBoom13,"What a f*cked up world we live in

How many empty hotel rooms are there in Nevada?

#Coronavirustruth #COVID19 https://t.co/akwqtVHl7R","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",448,39,93
2323,323,1.24E+18,14-03-2020,RealSaavedra,Communist China is so happy that CNN's Jim Acosta is at the coronavirus press briefing,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13739,3062,2464
2324,324,1.24E+18,14-03-2020,Celentra,Virtual town hall  @BernieSanders with @CornelWest and others at 7 regarding coronavirus.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1592,37,228
2325,325,1.24E+18,14-03-2020,garyalsmith,"GHANA 🇬🇭

Some good news: All 94 primary contacts of the reported COVID-19 patient from the Uni of Ghana test negative.

All of them went through mandatory 14-day quarantine period.

Source: UG and Radio Univers.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",654,17,115
2326,326,1.24E+18,14-03-2020,CHIZMAGA,".@OANN is amazing! Their reporter just asked Trump how Abortions are any different than people dying from the Coronavirus!

Incredible!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",343,21,144
2327,327,1.24E+18,14-03-2020,kingsrush,"Donald trump just turned the daily #COVID19 briefing intro a fucking MY PILLOW infomercial! 

WHAT IN THE ACTUAL FUCK IS GOING ON???","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",394,54,81
2328,328,1.24E+18,14-03-2020,Franklin_Graham,.@FoxNews coverage earlier today focused on our @SamaritansPurse Emergency Field Hospital in Central Park. Take a moment to see how we’re helping in the fight against #COVID19. https://t.co/aF1NvlDPEY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",837,48,149
2329,329,1.24E+18,13-03-2020,katrinarmstrong,"As @MGHMedicine ICUs fill with patients with #COVID19, our amazing ICU nurses continue to bring their invaluable expertise and experience to our journey. Their words of wisdom provide a critically needed perspective at this time. https://t.co/veADH8K9vt","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",570,9,101
